OrderDate,Category,Region,CustomerSegment,Channel,Price,Quantity,Discount,Revenue,Rating,Age,Month,Quarter,Year
2024-09-15,Sports,West,New,Online,15.82,3,0.1,42.71,4.2,48,2024-09,2024Q3,2024
2024-09-15,Electronics,West,Returning,Online,1159.77,3,0.05,3305.34,2.5,50,2024-09,2024Q3,2024
2024-09-17,Home & Garden,North,Returning,In-Store,205.86,3,0.15,524.94,3.1,34,2024-09,2024Q3,2024
2024-09-17,Sports,North,New,Online,180.21,5,0.0,901.05,3.0,51,2024-09,2024Q3,2024
2024-09-17,Clothing,Central,Returning,Online,183.41,4,0.2,586.91,4.2,49,2024-09,2024Q3,2024
2024-09-17,Electronics,South,Returning,Online,254.36,4,0.0,1017.44,2.0,47,2024-09,2024Q3,2024
2024-09-17,Electronics,East,Returning,Online,714.43,2,0.0,1428.86,3.5,48,2024-09,2024Q3,2024
2024-09-18,Books,West,Returning,Online,24.33,3,0.0,72.99,3.4,47,2024-09,2024Q3,2024
2024-09-19,Electronics,Central,New,Mobile App,1080.27,1,0.0,1080.27,3.6,26,2024-09,2024Q3,2024
2024-09-20,Clothing,West,Returning,Mobile App,90.91,1,0.0,90.91,3.4,29,2024-09,2024Q3,2024
2024-09-20,Sports,West,VIP,Mobile App,209.85,2,0.0,419.7,4.1,28,2024-09,2024Q3,2024
2024-09-20,Home & Garden,East,Returning,Online,65.97,3,0.15,168.22,4.1,45,2024-09,2024Q3,2024
2024-09-20,Sports,Central,Returning,In-Store,89.9,3,0.0,269.7,3.1,39,2024-09,2024Q3,2024
2024-09-21,Electronics,North,New,In-Store,269.72,3,0.0,809.16,4.2,57,2024-09,2024Q3,2024
2024-09-22,Clothing,South,Returning,In-Store,175.14,2,0.0,350.28,3.3,34,2024-09,2024Q3,2024
2024-09-23,Clothing,South,VIP,In-Store,188.53,4,0.0,754.12,3.5,54,2024-09,2024Q3,2024
2024-09-24,Electronics,Central,New,Online,632.06,1,0.0,632.06,2.6,20,2024-09,2024Q3,2024
2024-09-24,Home & Garden,West,Returning,Mobile App,431.51,3,0.0,1294.53,4.6,50,2024-09,2024Q3,2024
2024-09-24,Home & Garden,Central,Returning,In-Store,240.73,1,0.15,204.62,4.2,41,2024-09,2024Q3,2024
2024-09-24,Electronics,North,Returning,Online,755.01,3,0.0,2265.03,3.9,52,2024-09,2024Q3,2024
2024-09-24,Electronics,West,New,Online,500.73,5,0.15,2128.1,3.7,42,2024-09,2024Q3,2024
2024-09-24,Clothing,North,VIP,Online,153.14,4,0.0,612.56,3.7,33,2024-09,2024Q3,2024
2024-09-25,Clothing,Central,Returning,Online,98.24,4,0.0,392.96,3.9,33,2024-09,2024Q3,2024
2024-09-26,Home & Garden,Central,Returning,In-Store,332.64,1,0.0,332.64,3.6,18,2024-09,2024Q3,2024
2024-09-26,Books,West,Returning,In-Store,54.57,4,0.0,218.28,4.5,37,2024-09,2024Q3,2024
2024-09-26,Electronics,West,New,Mobile App,1052.34,1,0.0,1052.34,3.6,21,2024-09,2024Q3,2024
2024-09-26,Home & Garden,South,New,Mobile App,419.74,1,0.0,419.74,3.6,46,2024-09,2024Q3,2024
2024-09-27,Books,Central,New,In-Store,36.38,4,0.1,130.97,3.7,47,2024-09,2024Q3,2024
2024-09-27,Electronics,East,Returning,In-Store,776.31,3,0.1,2096.04,4.6,29,2024-09,2024Q3,2024
2024-09-27,Books,South,Returning,Mobile App,26.3,1,0.0,26.3,3.1,33,2024-09,2024Q3,2024
2024-09-27,Electronics,South,New,In-Store,179.88,2,0.0,359.76,3.3,26,2024-09,2024Q3,2024
2024-09-28,Electronics,South,New,Online,466.64,2,0.0,933.28,3.8,41,2024-09,2024Q3,2024
2024-09-28,Electronics,North,New,Online,674.44,1,0.05,640.72,2.0,35,2024-09,2024Q3,2024
2024-09-29,Electronics,North,Returning,Online,688.18,4,0.15,2339.81,3.3,38,2024-09,2024Q3,2024
2024-09-29,Home & Garden,North,VIP,In-Store,470.6,1,0.0,470.6,3.8,18,2024-09,2024Q3,2024
2024-09-29,Books,North,VIP,In-Store,24.56,1,0.15,20.88,4.1,18,2024-09,2024Q3,2024
2024-09-29,Sports,East,New,In-Store,26.05,4,0.0,104.2,3.4,18,2024-09,2024Q3,2024
2024-09-30,Electronics,North,VIP,In-Store,87.85,2,0.15,149.34,3.5,27,2024-09,2024Q3,2024
2024-09-30,Sports,North,New,Online,116.39,4,0.0,465.56,4.0,42,2024-09,2024Q3,2024
2024-09-30,Clothing,East,New,Online,100.93,4,0.2,322.98,3.5,45,2024-09,2024Q3,2024
2024-09-30,Clothing,East,Returning,Online,42.88,4,0.0,171.52,3.8,71,2024-09,2024Q3,2024
2024-10-01,Electronics,Central,VIP,In-Store,1152.55,1,0.0,1152.55,3.7,29,2024-10,2024Q4,2024
2024-10-02,Clothing,West,Returning,Online,75.41,4,0.2,241.31,4.8,54,2024-10,2024Q4,2024
2024-10-02,Clothing,West,Returning,In-Store,120.35,1,0.15,102.3,2.6,32,2024-10,2024Q4,2024
2024-10-03,Electronics,South,Returning,In-Store,1127.5,1,0.1,1014.75,3.7,36,2024-10,2024Q4,2024
2024-10-03,Books,East,Returning,Online,18.8,2,0.2,30.08,3.2,35,2024-10,2024Q4,2024
2024-10-03,Home & Garden,North,VIP,Mobile App,408.22,1,0.0,408.22,3.4,52,2024-10,2024Q4,2024
2024-10-03,Sports,Central,New,In-Store,131.8,3,0.0,395.4,3.2,65,2024-10,2024Q4,2024
2024-10-03,Clothing,East,New,In-Store,162.47,4,0.05,617.39,4.0,45,2024-10,2024Q4,2024
2024-10-04,Home & Garden,North,VIP,Online,434.25,5,0.15,1845.56,3.3,27,2024-10,2024Q4,2024
2024-10-04,Electronics,South,Returning,In-Store,78.49,3,0.1,211.92,4.6,46,2024-10,2024Q4,2024
2024-10-05,Electronics,South,VIP,Online,215.6,2,0.0,431.2,4.1,28,2024-10,2024Q4,2024
2024-10-06,Sports,West,Returning,Online,239.18,5,0.1,1076.31,2.4,29,2024-10,2024Q4,2024
2024-10-06,Electronics,North,Returning,In-Store,767.6,4,0.0,3070.4,2.3,32,2024-10,2024Q4,2024
2024-10-06,Home & Garden,North,VIP,Online,167.43,3,0.0,502.29,4.4,50,2024-10,2024Q4,2024
2024-10-07,Books,Central,VIP,Online,11.3,5,0.1,50.85,2.9,45,2024-10,2024Q4,2024
2024-10-07,Books,North,New,In-Store,56.25,4,0.05,213.75,3.2,42,2024-10,2024Q4,2024
2024-10-08,Home & Garden,North,New,Mobile App,198.76,4,0.0,795.04,3.9,60,2024-10,2024Q4,2024
2024-10-08,Sports,West,Returning,Online,222.98,1,0.0,222.98,3.0,56,2024-10,2024Q4,2024
2024-10-08,Sports,Central,New,Mobile App,30.06,1,0.05,28.56,2.3,53,2024-10,2024Q4,2024
2024-10-09,Books,West,Returning,Online,11.23,1,0.05,10.67,2.3,25,2024-10,2024Q4,2024
2024-10-09,Clothing,East,Returning,Online,66.67,1,0.0,66.67,4.3,43,2024-10,2024Q4,2024
2024-10-09,Electronics,South,New,In-Store,1150.23,5,0.0,5751.15,3.9,31,2024-10,2024Q4,2024
2024-10-10,Electronics,North,New,Mobile App,783.71,5,0.0,3918.55,3.5,32,2024-10,2024Q4,2024
2024-10-10,Home & Garden,Central,Returning,Online,470.56,2,0.0,941.12,5.0,20,2024-10,2024Q4,2024
2024-10-11,Books,Central,Returning,Online,20.49,3,0.05,58.4,3.8,24,2024-10,2024Q4,2024
2024-10-11,Home & Garden,East,Returning,Mobile App,457.66,3,0.0,1372.98,3.9,26,2024-10,2024Q4,2024
2024-10-11,Sports,East,Returning,Mobile App,25.16,2,0.05,47.8,3.9,32,2024-10,2024Q4,2024
2024-10-11,Clothing,East,Returning,Mobile App,22.99,2,0.1,41.38,3.2,28,2024-10,2024Q4,2024
2024-10-11,Clothing,South,Returning,Online,190.1,4,0.05,722.38,2.4,32,2024-10,2024Q4,2024
2024-10-11,Electronics,West,New,Online,1166.73,5,0.0,5833.65,3.1,18,2024-10,2024Q4,2024
2024-10-11,Home & Garden,Central,VIP,Online,133.74,3,0.0,401.22,4.0,25,2024-10,2024Q4,2024
2024-10-12,Home & Garden,Central,Returning,In-Store,458.36,1,0.0,458.36,4.5,41,2024-10,2024Q4,2024
2024-10-13,Clothing,West,Returning,Online,135.91,4,0.0,543.64,4.0,37,2024-10,2024Q4,2024
2024-10-13,Books,Central,Returning,In-Store,18.0,4,0.05,68.4,4.9,32,2024-10,2024Q4,2024
2024-10-14,Clothing,Central,Returning,Mobile App,50.58,4,0.0,202.32,3.8,57,2024-10,2024Q4,2024
2024-10-14,Electronics,Central,Returning,Online,861.85,2,0.0,1723.7,3.6,40,2024-10,2024Q4,2024
2024-10-14,Electronics,Central,New,Mobile App,1072.46,3,0.0,3217.38,5.0,39,2024-10,2024Q4,2024
2024-10-14,Clothing,East,VIP,In-Store,156.5,1,0.0,156.5,3.5,43,2024-10,2024Q4,2024
2024-10-15,Sports,Central,New,Mobile App,119.71,1,0.2,95.77,2.8,61,2024-10,2024Q4,2024
2024-10-15,Clothing,Central,Returning,Online,113.47,5,0.1,510.62,2.3,30,2024-10,2024Q4,2024
2024-10-15,Books,Central,New,In-Store,17.69,3,0.0,53.07,3.6,50,2024-10,2024Q4,2024
2024-10-15,Home & Garden,South,Returning,Online,290.34,4,0.0,1161.36,2.8,56,2024-10,2024Q4,2024
2024-10-15,Home & Garden,West,New,Online,325.73,3,0.0,977.19,3.4,33,2024-10,2024Q4,2024
2024-10-15,Books,East,New,In-Store,19.69,2,0.05,37.41,3.7,53,2024-10,2024Q4,2024
2024-10-15,Clothing,South,New,In-Store,118.48,2,0.0,236.96,4.0,18,2024-10,2024Q4,2024
2024-10-17,Electronics,South,New,Online,519.04,5,0.0,2595.2,3.0,42,2024-10,2024Q4,2024
2024-10-18,Books,West,New,Online,10.54,4,0.0,42.16,2.8,40,2024-10,2024Q4,2024
2024-10-18,Clothing,South,New,Online,42.52,3,0.0,127.56,4.5,54,2024-10,2024Q4,2024
2024-10-19,Clothing,East,New,Online,46.5,5,0.15,197.62,3.5,39,2024-10,2024Q4,2024
2024-10-19,Clothing,South,Returning,Online,68.57,4,0.0,274.28,3.7,18,2024-10,2024Q4,2024
2024-10-19,Electronics,South,VIP,Mobile App,270.02,5,0.0,1350.1,2.9,38,2024-10,2024Q4,2024
2024-10-20,Sports,South,Returning,In-Store,52.61,2,0.05,99.96,2.9,42,2024-10,2024Q4,2024
2024-10-21,Clothing,North,Returning,Online,47.41,2,0.0,94.82,2.9,42,2024-10,2024Q4,2024
2024-10-21,Home & Garden,Central,New,In-Store,426.03,1,0.05,404.73,3.2,48,2024-10,2024Q4,2024
2024-10-21,Electronics,East,Returning,Online,946.41,4,0.0,3785.64,4.0,42,2024-10,2024Q4,2024
2024-10-22,Home & Garden,South,Returning,Mobile App,302.57,5,0.0,1512.85,3.0,43,2024-10,2024Q4,2024
2024-10-22,Sports,North,New,In-Store,242.87,3,0.0,728.61,3.8,29,2024-10,2024Q4,2024
2024-10-22,Clothing,South,Returning,In-Store,117.83,4,0.05,447.75,3.5,35,2024-10,2024Q4,2024
2024-10-22,Electronics,North,Returning,Online,808.28,3,0.0,2424.84,3.4,43,2024-10,2024Q4,2024
2024-10-22,Sports,East,Returning,In-Store,72.53,1,0.1,65.28,5.0,39,2024-10,2024Q4,2024
2024-10-22,Books,West,Returning,Mobile App,46.47,1,0.2,37.18,4.3,64,2024-10,2024Q4,2024
2024-10-23,Electronics,South,New,Online,546.47,3,0.0,1639.41,3.1,28,2024-10,2024Q4,2024
2024-10-24,Electronics,South,New,Online,404.04,2,0.05,767.68,4.5,27,2024-10,2024Q4,2024
2024-10-24,Sports,South,New,Online,226.97,5,0.0,1134.85,3.1,47,2024-10,2024Q4,2024
2024-10-26,Sports,West,Returning,In-Store,154.06,4,0.05,585.43,3.3,51,2024-10,2024Q4,2024
2024-10-27,Sports,East,New,In-Store,63.43,3,0.0,190.29,4.1,21,2024-10,2024Q4,2024
2024-10-27,Books,Central,Returning,Online,47.47,5,0.05,225.48,3.9,39,2024-10,2024Q4,2024
2024-10-27,Electronics,North,Returning,Mobile App,508.22,5,0.2,2032.88,3.9,29,2024-10,2024Q4,2024
2024-10-27,Clothing,South,Returning,Mobile App,75.03,3,0.15,191.33,4.5,71,2024-10,2024Q4,2024
2024-10-27,Clothing,North,Returning,In-Store,21.36,4,0.15,72.62,4.5,36,2024-10,2024Q4,2024
2024-10-28,Sports,East,New,Mobile App,166.5,2,0.05,316.35,4.6,50,2024-10,2024Q4,2024
2024-10-28,Books,South,New,In-Store,42.35,4,0.05,160.93,4.3,42,2024-10,2024Q4,2024
2024-10-28,Electronics,East,Returning,Online,679.61,2,0.0,1359.22,4.0,18,2024-10,2024Q4,2024
2024-10-28,Home & Garden,South,VIP,Online,311.32,5,0.1,1400.94,2.9,31,2024-10,2024Q4,2024
2024-10-29,Home & Garden,West,New,Online,484.95,5,0.0,2424.75,2.8,41,2024-10,2024Q4,2024
2024-10-29,Sports,East,Returning,In-Store,122.08,5,0.0,610.4,4.8,48,2024-10,2024Q4,2024
2024-10-29,Electronics,North,New,In-Store,972.43,3,0.1,2625.56,3.9,39,2024-10,2024Q4,2024
2024-10-29,Electronics,East,VIP,In-Store,631.63,4,0.05,2400.19,3.5,52,2024-10,2024Q4,2024
2024-10-30,Electronics,East,Returning,Online,1093.34,4,0.0,4373.36,3.7,51,2024-10,2024Q4,2024
2024-10-31,Electronics,Central,New,Online,1147.74,2,0.0,2295.48,2.6,31,2024-10,2024Q4,2024
2024-10-31,Electronics,West,Returning,Mobile App,913.87,5,0.0,4569.35,4.4,39,2024-10,2024Q4,2024
2024-10-31,Electronics,East,VIP,Online,1016.0,3,0.2,2438.4,4.1,39,2024-10,2024Q4,2024
2024-10-31,Clothing,Central,Returning,In-Store,90.5,3,0.2,217.2,4.9,33,2024-10,2024Q4,2024
2024-10-31,Electronics,North,Returning,In-Store,179.04,1,0.0,179.04,3.6,42,2024-10,2024Q4,2024
2024-11-01,Clothing,West,VIP,Mobile App,75.92,5,0.0,379.6,4.8,38,2024-11,2024Q4,2024
2024-11-01,Clothing,West,VIP,Online,29.2,2,0.0,58.4,4.6,44,2024-11,2024Q4,2024
2024-11-01,Electronics,North,New,In-Store,374.23,4,0.15,1272.38,4.3,53,2024-11,2024Q4,2024
2024-11-01,Home & Garden,West,New,Online,117.4,1,0.0,117.4,2.9,28,2024-11,2024Q4,2024
2024-11-02,Clothing,Central,New,Online,180.85,2,0.0,361.7,3.3,40,2024-11,2024Q4,2024
2024-11-03,Books,Central,New,Online,28.85,3,0.0,86.55,5.0,61,2024-11,2024Q4,2024
2024-11-04,Clothing,East,Returning,In-Store,103.91,3,0.0,311.73,3.0,60,2024-11,2024Q4,2024
2024-11-04,Home & Garden,South,Returning,In-Store,349.56,3,0.0,1048.68,2.9,33,2024-11,2024Q4,2024
2024-11-04,Sports,North,VIP,In-Store,86.82,5,0.0,434.1,3.2,28,2024-11,2024Q4,2024
2024-11-04,Electronics,Central,Returning,In-Store,66.09,1,0.05,62.79,4.1,24,2024-11,2024Q4,2024
2024-11-05,Clothing,South,Returning,In-Store,58.27,1,0.1,52.44,4.1,43,2024-11,2024Q4,2024
2024-11-05,Home & Garden,North,New,Online,190.99,1,0.0,190.99,3.3,36,2024-11,2024Q4,2024
2024-11-05,Clothing,Central,VIP,In-Store,151.44,4,0.2,484.61,3.8,37,2024-11,2024Q4,2024
2024-11-06,Clothing,West,New,In-Store,28.94,3,0.0,86.82,3.1,39,2024-11,2024Q4,2024
2024-11-07,Sports,West,Returning,In-Store,259.31,1,0.2,207.45,3.9,25,2024-11,2024Q4,2024
2024-11-07,Clothing,East,Returning,In-Store,141.48,5,0.0,707.4,2.4,34,2024-11,2024Q4,2024
2024-11-07,Clothing,North,Returning,Online,165.52,5,0.05,786.22,4.5,18,2024-11,2024Q4,2024
2024-11-08,Books,East,New,In-Store,12.53,1,0.1,11.28,4.1,48,2024-11,2024Q4,2024
2024-11-08,Clothing,North,Returning,Online,151.06,4,0.2,483.39,3.6,34,2024-11,2024Q4,2024
2024-11-08,Home & Garden,South,New,Online,57.19,5,0.0,285.95,3.3,55,2024-11,2024Q4,2024
2024-11-09,Electronics,South,Returning,Online,127.31,1,0.0,127.31,4.2,43,2024-11,2024Q4,2024
2024-11-09,Sports,East,Returning,Online,266.72,4,0.0,1066.88,4.5,57,2024-11,2024Q4,2024
2024-11-09,Books,North,Returning,Mobile App,55.75,1,0.1,50.18,3.6,20,2024-11,2024Q4,2024
2024-11-10,Clothing,East,New,Online,171.32,4,0.0,685.28,4.0,34,2024-11,2024Q4,2024
2024-11-11,Books,East,New,Online,7.3,1,0.0,7.3,4.1,33,2024-11,2024Q4,2024
2024-11-11,Electronics,West,New,Mobile App,1034.2,1,0.0,1034.2,4.1,43,2024-11,2024Q4,2024
2024-11-11,Clothing,North,Returning,Mobile App,160.0,4,0.1,576.0,3.8,42,2024-11,2024Q4,2024
2024-11-12,Electronics,West,VIP,Mobile App,963.49,4,0.2,3083.17,4.3,35,2024-11,2024Q4,2024
2024-11-13,Home & Garden,South,New,Online,333.01,5,0.2,1332.04,3.6,24,2024-11,2024Q4,2024
2024-11-13,Home & Garden,Central,VIP,In-Store,312.09,5,0.0,1560.45,5.0,45,2024-11,2024Q4,2024
2024-11-13,Clothing,Central,Returning,In-Store,51.25,5,0.05,243.44,4.1,52,2024-11,2024Q4,2024
2024-11-13,Books,North,VIP,Mobile App,14.83,4,0.0,59.32,5.0,22,2024-11,2024Q4,2024
2024-11-13,Home & Garden,North,Returning,Online,340.45,2,0.0,680.9,3.6,37,2024-11,2024Q4,2024
2024-11-13,Home & Garden,North,New,In-Store,254.99,1,0.1,229.49,3.9,47,2024-11,2024Q4,2024
2024-11-13,Electronics,West,VIP,In-Store,708.98,4,0.05,2694.12,4.1,54,2024-11,2024Q4,2024
2024-11-13,Clothing,South,Returning,Mobile App,150.56,2,0.0,301.12,2.6,23,2024-11,2024Q4,2024
2024-11-13,Home & Garden,East,Returning,Online,105.34,4,0.0,421.36,4.7,32,2024-11,2024Q4,2024
2024-11-14,Clothing,West,VIP,Online,74.33,5,0.0,371.65,3.8,22,2024-11,2024Q4,2024
2024-11-14,Electronics,North,New,Mobile App,845.51,4,0.05,3212.94,2.5,36,2024-11,2024Q4,2024
2024-11-15,Home & Garden,Central,New,In-Store,123.43,4,0.1,444.35,4.3,50,2024-11,2024Q4,2024
2024-11-15,Electronics,South,New,Online,328.67,2,0.0,657.34,3.8,46,2024-11,2024Q4,2024
2024-11-15,Home & Garden,South,VIP,Online,211.71,1,0.0,211.71,4.4,18,2024-11,2024Q4,2024
2024-11-15,Home & Garden,Central,New,Online,324.36,5,0.0,1621.8,2.5,51,2024-11,2024Q4,2024
2024-11-16,Sports,Central,Returning,In-Store,45.18,3,0.0,135.54,4.0,26,2024-11,2024Q4,2024
2024-11-16,Clothing,West,VIP,Online,76.17,3,0.0,228.51,4.3,43,2024-11,2024Q4,2024
2024-11-17,Sports,West,Returning,Online,152.98,1,0.2,122.38,4.0,20,2024-11,2024Q4,2024
2024-11-18,Home & Garden,West,New,In-Store,98.46,5,0.2,393.84,3.5,28,2024-11,2024Q4,2024
2024-11-18,Books,South,New,Online,52.16,3,0.0,156.48,3.3,49,2024-11,2024Q4,2024
2024-11-18,Electronics,Central,New,Online,922.95,2,0.0,1845.9,5.0,30,2024-11,2024Q4,2024
2024-11-18,Electronics,South,Returning,Online,1032.03,2,0.1,1857.65,3.2,26,2024-11,2024Q4,2024
2024-11-19,Sports,East,Returning,Mobile App,88.07,5,0.0,440.35,4.3,36,2024-11,2024Q4,2024
2024-11-19,Home & Garden,East,New,Online,171.3,5,0.0,856.5,4.8,35,2024-11,2024Q4,2024
2024-11-19,Home & Garden,East,VIP,In-Store,30.16,1,0.05,28.65,3.2,33,2024-11,2024Q4,2024
2024-11-19,Home & Garden,North,New,In-Store,251.15,1,0.0,251.15,4.8,18,2024-11,2024Q4,2024
2024-11-20,Sports,South,Returning,Mobile App,144.33,2,0.05,274.23,2.8,39,2024-11,2024Q4,2024
2024-11-21,Books,North,New,In-Store,38.55,3,0.15,98.3,2.0,18,2024-11,2024Q4,2024
2024-11-21,Electronics,North,VIP,Online,199.51,2,0.15,339.17,4.8,19,2024-11,2024Q4,2024
2024-11-21,Electronics,West,New,In-Store,650.73,3,0.05,1854.58,3.9,37,2024-11,2024Q4,2024
2024-11-22,Home & Garden,East,Returning,Online,400.75,5,0.0,2003.75,4.5,21,2024-11,2024Q4,2024
2024-11-22,Clothing,West,Returning,Online,148.26,3,0.0,444.78,4.2,38,2024-11,2024Q4,2024
2024-11-23,Home & Garden,South,VIP,Online,102.78,4,0.05,390.56,4.2,54,2024-11,2024Q4,2024
2024-11-23,Sports,West,New,Online,104.13,2,0.0,208.26,3.6,31,2024-11,2024Q4,2024
2024-11-24,Books,South,VIP,Online,10.01,5,0.0,50.05,2.4,49,2024-11,2024Q4,2024
2024-11-24,Sports,East,New,In-Store,274.21,3,0.0,822.63,3.9,20,2024-11,2024Q4,2024
2024-11-25,Electronics,East,New,Online,540.35,2,0.05,1026.66,3.5,37,2024-11,2024Q4,2024
2024-11-25,Clothing,East,Returning,Online,71.65,1,0.05,68.07,2.9,40,2024-11,2024Q4,2024
2024-11-25,Sports,West,Returning,Mobile App,133.35,1,0.15,113.35,4.4,18,2024-11,2024Q4,2024
2024-11-25,Clothing,South,New,In-Store,106.73,3,0.0,320.19,3.8,36,2024-11,2024Q4,2024
2024-11-25,Books,South,New,Mobile App,57.21,4,0.0,228.84,2.6,38,2024-11,2024Q4,2024
2024-11-26,Sports,South,New,Mobile App,143.9,1,0.0,143.9,3.3,50,2024-11,2024Q4,2024
2024-11-26,Home & Garden,North,Returning,In-Store,298.85,2,0.05,567.82,3.2,18,2024-11,2024Q4,2024
2024-11-27,Sports,West,New,Online,203.87,4,0.0,815.48,3.8,59,2024-11,2024Q4,2024
2024-11-27,Electronics,Central,New,Online,1082.36,1,0.0,1082.36,4.1,39,2024-11,2024Q4,2024
2024-11-29,Books,North,Returning,Online,55.19,1,0.0,55.19,4.2,38,2024-11,2024Q4,2024
2024-11-29,Sports,East,VIP,Online,58.69,2,0.0,117.38,4.3,40,2024-11,2024Q4,2024
2024-11-29,Books,West,New,Mobile App,8.29,2,0.1,14.92,4.1,57,2024-11,2024Q4,2024
2024-11-30,Clothing,North,Returning,Mobile App,41.36,1,0.0,41.36,4.1,22,2024-11,2024Q4,2024
2024-11-30,Books,Central,VIP,Online,49.55,3,0.0,148.65,3.8,48,2024-11,2024Q4,2024
2024-11-30,Home & Garden,North,Returning,In-Store,28.45,5,0.0,142.25,3.8,42,2024-11,2024Q4,2024
2024-11-30,Clothing,North,New,Mobile App,19.06,5,0.0,95.3,4.3,31,2024-11,2024Q4,2024
2024-11-30,Clothing,Central,Returning,Mobile App,58.89,4,0.05,223.78,3.1,38,2024-11,2024Q4,2024
2024-12-01,Home & Garden,West,Returning,Mobile App,448.39,5,0.0,2241.95,2.6,32,2024-12,2024Q4,2024
2024-12-01,Home & Garden,South,New,Online,293.02,1,0.05,278.37,4.4,34,2024-12,2024Q4,2024
2024-12-02,Home & Garden,South,New,In-Store,409.15,3,0.0,1227.45,3.3,28,2024-12,2024Q4,2024
2024-12-03,Books,West,Returning,Mobile App,22.26,1,0.05,21.15,3.7,46,2024-12,2024Q4,2024
2024-12-03,Home & Garden,Central,New,In-Store,275.03,1,0.0,275.03,4.2,29,2024-12,2024Q4,2024
2024-12-03,Electronics,North,Returning,Online,1185.44,3,0.15,3022.87,3.2,51,2024-12,2024Q4,2024
2024-12-03,Clothing,Central,New,Online,18.02,2,0.15,30.63,3.8,20,2024-12,2024Q4,2024
2024-12-04,Electronics,South,New,Mobile App,816.72,2,0.05,1551.77,4.4,36,2024-12,2024Q4,2024
2024-12-04,Electronics,East,Returning,In-Store,324.51,4,0.0,1298.04,4.8,40,2024-12,2024Q4,2024
2024-12-05,Electronics,South,Returning,In-Store,694.11,1,0.0,694.11,4.0,35,2024-12,2024Q4,2024
2024-12-05,Electronics,West,New,Online,443.87,1,0.05,421.68,2.0,30,2024-12,2024Q4,2024
2024-12-05,Books,North,Returning,Online,16.54,4,0.0,66.16,3.3,26,2024-12,2024Q4,2024
2024-12-06,Clothing,Central,New,In-Store,130.95,1,0.15,111.31,3.5,40,2024-12,2024Q4,2024
2024-12-07,Electronics,West,Returning,Mobile App,142.07,2,0.0,284.14,2.7,50,2024-12,2024Q4,2024
2024-12-07,Electronics,Central,New,In-Store,737.99,3,0.0,2213.97,3.5,30,2024-12,2024Q4,2024
2024-12-07,Home & Garden,North,New,Online,473.58,3,0.05,1349.7,3.9,20,2024-12,2024Q4,2024
2024-12-07,Sports,East,New,Online,231.94,3,0.1,626.24,3.5,38,2024-12,2024Q4,2024
2024-12-07,Electronics,West,New,Online,1113.17,1,0.0,1113.17,3.5,38,2024-12,2024Q4,2024
2024-12-09,Home & Garden,North,New,In-Store,452.15,4,0.0,1808.6,3.7,43,2024-12,2024Q4,2024
2024-12-09,Electronics,West,Returning,Mobile App,844.33,3,0.05,2406.34,2.8,39,2024-12,2024Q4,2024
2024-12-09,Electronics,West,Returning,In-Store,246.98,1,0.0,246.98,2.7,18,2024-12,2024Q4,2024
2024-12-09,Clothing,South,Returning,In-Store,168.89,4,0.0,675.56,4.3,39,2024-12,2024Q4,2024
2024-12-09,Home & Garden,North,Returning,In-Store,285.65,4,0.0,1142.6,2.1,28,2024-12,2024Q4,2024
2024-12-10,Clothing,South,New,In-Store,41.05,5,0.0,205.25,4.4,32,2024-12,2024Q4,2024
2024-12-11,Clothing,West,Returning,Online,176.74,5,0.0,883.7,4.7,64,2024-12,2024Q4,2024
2024-12-11,Home & Garden,East,Returning,Online,293.46,5,0.0,1467.3,3.5,26,2024-12,2024Q4,2024
2024-12-11,Clothing,North,Returning,Mobile App,70.8,1,0.15,60.18,4.0,38,2024-12,2024Q4,2024
2024-12-11,Home & Garden,East,Returning,In-Store,56.75,1,0.15,48.24,2.8,27,2024-12,2024Q4,2024
2024-12-11,Sports,South,New,Online,46.39,1,0.0,46.39,3.7,40,2024-12,2024Q4,2024
2024-12-11,Books,East,VIP,In-Store,53.9,1,0.2,43.12,4.2,45,2024-12,2024Q4,2024
2024-12-11,Electronics,East,Returning,Online,1017.87,2,0.0,2035.74,3.7,43,2024-12,2024Q4,2024
2024-12-12,Clothing,South,Returning,In-Store,161.57,3,0.05,460.47,3.3,34,2024-12,2024Q4,2024
2024-12-13,Home & Garden,East,New,In-Store,63.29,5,0.2,253.16,4.2,46,2024-12,2024Q4,2024
2024-12-13,Sports,North,Returning,In-Store,188.61,2,0.0,377.22,4.2,45,2024-12,2024Q4,2024
2024-12-13,Home & Garden,South,Returning,Online,329.96,3,0.0,989.88,4.0,29,2024-12,2024Q4,2024
2024-12-13,Clothing,South,Returning,Mobile App,165.84,4,0.0,663.36,3.8,39,2024-12,2024Q4,2024
2024-12-14,Clothing,East,Returning,Online,105.59,4,0.05,401.24,2.0,44,2024-12,2024Q4,2024
2024-12-14,Books,South,Returning,Online,57.8,4,0.0,231.2,3.1,37,2024-12,2024Q4,2024
2024-12-14,Electronics,East,New,In-Store,197.26,5,0.0,986.3,3.9,51,2024-12,2024Q4,2024
2024-12-14,Electronics,Central,Returning,Online,285.12,1,0.05,270.86,3.6,49,2024-12,2024Q4,2024
2024-12-14,Sports,East,Returning,Mobile App,158.22,1,0.1,142.4,4.0,48,2024-12,2024Q4,2024
2024-12-14,Electronics,East,Returning,Online,120.92,4,0.0,483.68,2.2,27,2024-12,2024Q4,2024
